,Site,Crop,Experiment,Treatment ,Mineral N kg/ha/y,farmyard manure t/ha/year,Reported yield data (t DM/ha),2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Mean,min_yield,max_yield,Soil texture,LAT,LON,SIMUID_1,Sand,Silt,Clay
1011,Jaroměřice,WWHT,SOH,N,135.0,0.0,straw ,,,,3.8356,,,,,,5.4782,,,,,,8.024902363636365,,,,5.779567454545455,3.8356,8.024902363636365,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
1012,Jaroměřice,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,3.6808,,,,,,4.566599999999999,,,,,,6.138594,,,,4.795331333333333,3.6808,6.138594,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
1013,Jaroměřice,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,3.6808,,,,,,4.566599999999999,,,,,,6.138594,,,,4.795331333333333,3.6808,6.138594,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
1014,Jaroměřice,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,3.6808,,,,,,4.566599999999999,,,,,,6.138594,,,,4.795331333333333,3.6808,6.138594,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
1015,Jaroměřice,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,3.6808,,,,,,5.1084000000000005,,,,,,7.714469727272728,,,,5.501223242424243,3.6808,7.714469727272728,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
1016,Jaroměřice,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,3.6808,,,,,,5.1084000000000005,,,,,,7.714469727272728,,,,5.501223242424243,3.6808,7.714469727272728,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
1017,Jaroměřice,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,3.6808,,,,,,5.1084000000000005,,,,,,7.714469727272728,,,,5.501223242424243,3.6808,7.714469727272728,clay loam,49.1,15.88,27966.0,35.0,30.0,35.0
1018,Krásné Údolí,WWHT,SOH,0,0.0,0.0,straw ,,,,2.4768,,,,,,3.3798,,,,,,,,,,2.9283,2.4768,3.3798,,,,,,,
1019,Krásné Údolí,WWHT,SOH,N,135.0,0.0,straw ,,,,3.9302,,,,,,5.8222,,,,,,,,,,4.8762,3.9302,5.8222,,,,,,,
1020,Krásné Údolí,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,2.4682,,,,,,4.1108,,,,,,,,,,3.2895000000000003,2.4682,4.1108,,,,,,,
1021,Krásné Údolí,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,3.5776,,,,,,4.6268,,,,,,,,,,4.1022,3.5776,4.6268,,,,,,,
1022,Lednice,WWHT,SOH,0,0.0,0.0,straw ,,,,3.2335999999999996,,,,,,3.827,,,,,,5.280399999999999,,,,4.113666666666666,3.2335999999999996,5.280399999999999,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1023,Lednice,WWHT,SOH,N,135.0,0.0,straw ,,,,4.0592,,,,,,5.5728,,,,,,10.2942,,,,6.6420666666666675,4.0592,10.2942,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1024,Lednice,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,3.4829999999999997,,,,,,3.999,,,,,,6.6134,,,,4.698466666666667,3.4829999999999997,6.6134,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1025,Lednice,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,3.8184000000000005,,,,,,5.848,,,,,,5.4094,,,,5.025266666666666,3.8184000000000005,5.848,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1026,Libějovice,WWHT,SOH,0,0.0,0.0,straw ,,,,1.6082,,,,,,2.4613199999999997,,,,,,,,,,2.03476,1.6082,2.4613199999999997,,,,,,,
1027,Libějovice,WWHT,SOH,N,135.0,0.0,straw ,,,,2.0554,,,,,,3.42108,,,,,,,,,,2.7382400000000002,2.0554,3.42108,,,,,,,
1028,Libějovice,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,1.6598,,,,,,2.74512,,,,,,,,,,2.20246,1.6598,2.74512,,,,,,,
1029,Libějovice,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,2.2618,,,,,,3.9009599999999995,,,,,,,,,,3.08138,2.2618,3.9009599999999995,,,,,,,
1030,Lípa,WWHT,SOH,0,0.0,0.0,straw ,,,,4.5322,,,,,,3.6206,,,,,,3.6339304531085346,,,,3.928910151036178,3.6206,4.5322,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
1031,Lípa,WWHT,SOH,0,0.0,0.0,straw ,,,,4.5322,,,,,,3.6206,,,,,,3.6339304531085346,,,,3.928910151036178,3.6206,4.5322,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
1032,Lípa,WWHT,SOH,0,0.0,0.0,straw ,,,,4.5322,,,,,,3.6206,,,,,,3.6339304531085346,,,,3.928910151036178,3.6206,4.5322,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
1033,Lípa,WWHT,SOH,N,135.0,0.0,straw ,,,,6.7940000000000005,,,,,,7.344399999999999,,,,,,4.48577449947313,,,,6.2080581664910435,4.48577449947313,7.344399999999999,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
1034,Lípa,WWHT,SOH,N,135.0,0.0,straw ,,,,6.7940000000000005,,,,,,7.344399999999999,,,,,,4.48577449947313,,,,6.2080581664910435,4.48577449947313,7.344399999999999,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
1035,Lípa,WWHT,SOH,N,135.0,0.0,straw ,,,,6.7940000000000005,,,,,,7.344399999999999,,,,,,4.48577449947313,,,,6.2080581664910435,4.48577449947313,7.344399999999999,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
1036,Lípa,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,5.891,,,,,,5.6158,,,,,,4.6760800842992625,,,,5.394293361433088,4.6760800842992625,5.891,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
1037,Lípa,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,5.891,,,,,,5.6158,,,,,,4.6760800842992625,,,,5.394293361433088,4.6760800842992625,5.891,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
1038,Lípa,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,5.891,,,,,,5.6158,,,,,,4.6760800842992625,,,,5.394293361433088,4.6760800842992625,5.891,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
1039,Lípa,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,7.2498,,,,,,5.074,,,,,,5.382929399367756,,,,5.902243133122584,5.074,7.2498,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
1040,Lípa,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,7.2498,,,,,,5.074,,,,,,5.382929399367756,,,,5.902243133122584,5.074,7.2498,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
1041,Lípa,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,7.2498,,,,,,5.074,,,,,,5.382929399367756,,,,5.902243133122584,5.074,7.2498,sandy loam,49.56,15.54,27951.0,65.0,25.0,10.0
1042,Pusté Jakartice,WWHT,SOH,0,0.0,0.0,straw ,,,,,,,,,,5.848,,,,,,2.5972,,,,4.2226,2.5972,5.848,loam,49.98,17.95,29745.0,40.0,40.0,20.0
1043,Pusté Jakartice,WWHT,SOH,0,0.0,0.0,straw ,,,,,,,,,,5.848,,,,,,2.5972,,,,4.2226,2.5972,5.848,loam,49.98,17.95,29745.0,40.0,40.0,20.0
1044,Pusté Jakartice,WWHT,SOH,N,135.0,0.0,straw ,,,,,,,,,,4.7299999999999995,,,,,,6.2092,,,,5.4696,4.7299999999999995,6.2092,loam,49.98,17.95,29745.0,40.0,40.0,20.0
1045,Pusté Jakartice,WWHT,SOH,N,135.0,0.0,straw ,,,,,,,,,,4.7299999999999995,,,,,,6.2092,,,,5.4696,4.7299999999999995,6.2092,loam,49.98,17.95,29745.0,40.0,40.0,20.0
1046,Pusté Jakartice,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,,,,,,,5.59,,,,,,4.6526,,,,5.1213,4.6526,5.59,loam,49.98,17.95,29745.0,40.0,40.0,20.0
1047,Pusté Jakartice,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,,,,,,,5.59,,,,,,4.6526,,,,5.1213,4.6526,5.59,loam,49.98,17.95,29745.0,40.0,40.0,20.0
1048,Pusté Jakartice,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,,,,,,,5.59,,,,,,5.375,,,,5.4825,5.375,5.59,loam,49.98,17.95,29745.0,40.0,40.0,20.0
1049,Pusté Jakartice,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,,,,,,,5.59,,,,,,5.375,,,,5.4825,5.375,5.59,loam,49.98,17.95,29745.0,40.0,40.0,20.0
1050,Staňkov,WWHT,SOH,0,0.0,0.0,straw ,,,,1.44,,,,,,6.42,,,,,,3.05,,,,3.6366666666666667,1.44,6.42,loam,49.55,13.06,23179.0,40.0,40.0,20.0
1051,Staňkov,WWHT,SOH,0,0.0,0.0,straw ,,,,1.44,,,,,,6.42,,,,,,3.05,,,,3.6366666666666667,1.44,6.42,loam,49.55,13.06,23179.0,40.0,40.0,20.0
1052,Staňkov,WWHT,SOH,N,135.0,0.0,straw ,,,,3.12,,,,,,11.45,,,,,,7.94,,,,7.503333333333334,3.12,11.45,loam,49.55,13.06,23179.0,40.0,40.0,20.0
1053,Staňkov,WWHT,SOH,N,135.0,0.0,straw ,,,,3.12,,,,,,11.45,,,,,,7.94,,,,7.503333333333334,3.12,11.45,loam,49.55,13.06,23179.0,40.0,40.0,20.0
1054,Staňkov,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,2.19,,,,,,8.47,,,,,,4.78,,,,5.146666666666667,2.19,8.47,loam,49.55,13.06,23179.0,40.0,40.0,20.0
1055,Staňkov,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,2.19,,,,,,8.47,,,,,,4.78,,,,5.146666666666667,2.19,8.47,loam,49.55,13.06,23179.0,40.0,40.0,20.0
1056,Staňkov,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,2.51,,,,,,12.12,,,,,,7.76,,,,7.463333333333334,2.51,12.12,loam,49.55,13.06,23179.0,40.0,40.0,20.0
1057,Staňkov,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,2.51,,,,,,12.12,,,,,,7.76,,,,7.463333333333334,2.51,12.12,loam,49.55,13.06,23179.0,40.0,40.0,20.0
1058,Hradec n. Svit.,WWHT,SOH,0,0.0,0.0,straw ,,,,,,,,,,5.72,,,,,,3.121661324786325,,,,4.420830662393162,3.121661324786325,5.72,loam,49.73,16.51,26472.0,40.0,40.0,20.0
1059,Hradec n. Svit.,WWHT,SOH,0,0.0,0.0,straw ,,,,,,,,,,5.72,,,,,,3.121661324786325,,,,4.420830662393162,3.121661324786325,5.72,loam,49.73,16.51,26472.0,40.0,40.0,20.0
1060,Hradec n. Svit.,WWHT,SOH,0,0.0,0.0,straw ,,,,,,,,,,5.72,,,,,,3.121661324786325,,,,4.420830662393162,3.121661324786325,5.72,loam,49.73,16.51,26472.0,40.0,40.0,20.0
1061,Hradec n. Svit.,WWHT,SOH,N,135.0,0.0,straw ,,,,,,,,,,8.72,,,,,,7.4273625679875686,,,,8.073681283993785,7.4273625679875686,8.72,loam,49.73,16.51,26472.0,40.0,40.0,20.0
1062,Hradec n. Svit.,WWHT,SOH,N,135.0,0.0,straw ,,,,,,,,,,8.72,,,,,,7.4273625679875686,,,,8.073681283993785,7.4273625679875686,8.72,loam,49.73,16.51,26472.0,40.0,40.0,20.0
1063,Hradec n. Svit.,WWHT,SOH,N,135.0,0.0,straw ,,,,,,,,,,8.72,,,,,,7.4273625679875686,,,,8.073681283993785,7.4273625679875686,8.72,loam,49.73,16.51,26472.0,40.0,40.0,20.0
1064,Hradec n. Svit.,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,,,,,,,6.12,,,,,,4.249486046361047,,,,5.184743023180523,4.249486046361047,6.12,loam,49.73,16.51,26472.0,40.0,40.0,20.0
1065,Hradec n. Svit.,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,,,,,,,6.12,,,,,,4.249486046361047,,,,5.184743023180523,4.249486046361047,6.12,loam,49.73,16.51,26472.0,40.0,40.0,20.0
1066,Hradec n. Svit.,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,,,,,,,6.12,,,,,,4.249486046361047,,,,5.184743023180523,4.249486046361047,6.12,loam,49.73,16.51,26472.0,40.0,40.0,20.0
1067,Hradec n. Svit.,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,,,,,,,7.74,,,,,,7.108856999482001,,,,7.424428499741,7.108856999482001,7.74,loam,49.73,16.51,26472.0,40.0,40.0,20.0
1068,Hradec n. Svit.,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,,,,,,,7.74,,,,,,7.108856999482001,,,,7.424428499741,7.108856999482001,7.74,loam,49.73,16.51,26472.0,40.0,40.0,20.0
1069,Hradec n. Svit.,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,,,,,,,7.74,,,,,,7.108856999482001,,,,7.424428499741,7.108856999482001,7.74,loam,49.73,16.51,26472.0,40.0,40.0,20.0
1070,Uherský Ostroh,WWHT,SOH,0,0.0,0.0,straw ,,,,4.92,,,,,,,,,,,,,,,,4.92,4.92,4.92,loam,48.99,17.42,28781.0,40.0,40.0,20.0
1071,Uherský Ostroh,WWHT,SOH,N,135.0,0.0,straw ,,,,4.04,,,,,,,,,,,,,,,,4.04,4.04,4.04,loam,48.99,17.42,28781.0,40.0,40.0,20.0
1072,Uherský Ostroh,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,5.42,,,,,,,,,,,,,,,,5.42,5.42,5.42,loam,48.99,17.42,28781.0,40.0,40.0,20.0
1073,Uherský Ostroh,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,5.45,,,,,,,,,,,,,,,,5.45,5.45,5.45,loam,48.99,17.42,28781.0,40.0,40.0,20.0
1074,Věrovany,WWHT,SOH,0,0.0,0.0,straw ,,,,,,,,,,4.94,,,,,,7.432900432900432,,,,6.186450216450217,4.94,7.432900432900432,loam,49.47,17.26,28776.0,40.0,40.0,20.0
1075,Věrovany,WWHT,SOH,0,0.0,0.0,straw ,,,,,,,,,,4.94,,,,,,7.432900432900432,,,,6.186450216450217,4.94,7.432900432900432,loam,49.47,17.26,28776.0,40.0,40.0,20.0
1076,Věrovany,WWHT,SOH,N,135.0,0.0,straw ,,,,,,,,,,8.39,,,,,,10.387926887926888,,,,9.388963443963444,8.39,10.387926887926888,loam,49.47,17.26,28776.0,40.0,40.0,20.0
1077,Věrovany,WWHT,SOH,N,135.0,0.0,straw ,,,,,,,,,,8.39,,,,,,10.387926887926888,,,,9.388963443963444,8.39,10.387926887926888,loam,49.47,17.26,28776.0,40.0,40.0,20.0
1078,Věrovany,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,,,,,,,6.84,,,,,,8.186628186628186,,,,7.513314093314093,6.84,8.186628186628186,loam,49.47,17.26,28776.0,40.0,40.0,20.0
1079,Věrovany,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,,,,,,,6.84,,,,,,8.186628186628186,,,,7.513314093314093,6.84,8.186628186628186,loam,49.47,17.26,28776.0,40.0,40.0,20.0
1080,Věrovany,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,,,,,,,8.18,,,,,,10.383982683982683,,,,9.281991341991342,8.18,10.383982683982683,loam,49.47,17.26,28776.0,40.0,40.0,20.0
1081,Věrovany,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,,,,,,,8.18,,,,,,10.383982683982683,,,,9.281991341991342,8.18,10.383982683982683,loam,49.47,17.26,28776.0,40.0,40.0,20.0
1082,Vysoká,WWHT,SOH,0,0.0,0.0,straw ,,,,1.94,,,,,,4.94,,,,,,4.01,,,,3.6300000000000003,1.94,4.94,loam,49.64,13.95,21991.0,40.0,40.0,20.0
1083,Vysoká,WWHT,SOH,0,0.0,0.0,straw ,,,,1.94,,,,,,4.94,,,,,,4.01,,,,3.6300000000000003,1.94,4.94,loam,49.64,13.95,21991.0,40.0,40.0,20.0
1084,Vysoká,WWHT,SOH,N,135.0,0.0,straw ,,,,2.19,,,,,,5.58,,,,,,5.82,,,,4.53,2.19,5.82,loam,49.64,13.95,21991.0,40.0,40.0,20.0
1085,Vysoká,WWHT,SOH,N,135.0,0.0,straw ,,,,2.19,,,,,,5.58,,,,,,5.82,,,,4.53,2.19,5.82,loam,49.64,13.95,21991.0,40.0,40.0,20.0
1086,Vysoká,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,2.32,,,,,,5.66,,,,,,4.65,,,,4.21,2.32,5.66,loam,49.64,13.95,21991.0,40.0,40.0,20.0
1087,Vysoká,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,2.32,,,,,,5.66,,,,,,4.65,,,,4.21,2.32,5.66,loam,49.64,13.95,21991.0,40.0,40.0,20.0
1088,Vysoká,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,2.05,,,,,,6.83,,,,,,6.4,,,,5.093333333333333,2.05,6.83,loam,49.64,13.95,21991.0,40.0,40.0,20.0
1089,Vysoká,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,2.05,,,,,,6.83,,,,,,6.4,,,,5.093333333333333,2.05,6.83,loam,49.64,13.95,21991.0,40.0,40.0,20.0
1090,Žatec,WWHT,SOH,0,0.0,0.0,straw ,,,,3.44,,,,,,1.57,,,,,,,,,,2.505,1.57,3.44,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
1091,Žatec,WWHT,SOH,N,135.0,0.0,straw ,,,,5.18,,,,,,2.14,,,,,,,,,,3.66,2.14,5.18,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
1092,Žatec,WWHT,SOH,FYM. ,0.0,10.0,straw ,,,,5.13,,,,,,2.16,,,,,,,,,,3.645,2.16,5.13,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
1093,Žatec,WWHT,SOH,FYM. + N,135.0,10.0,straw ,,,,4.63,,,,,,2.82,,,,,,,,,,3.7249999999999996,2.82,4.63,clay loam,50.3,13.52,24818.0,35.0,30.0,35.0
1094,Lednice,BARL,AZP irrigated,FYM.,0.0,10.0,grain,,,,,6.98,,4.15,,,,,,4.49,,6.21,,,,,5.4575000000000005,4.15,6.98,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1095,Lednice,BARL,AZP irrigated,FYM. + N,30.0,10.0,grain,,,,,6.6,,3.62,,,,,,3.86,,7.04,,,,,5.279999999999999,3.62,7.04,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1096,Lednice,BARL,AZP non-irrigated,FYM.,0.0,10.0,grain,,,,,6.54,,4.06,,,,,,2.62,,4.72,,,,,4.484999999999999,2.62,6.54,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1097,Lednice,BARL,AZP non-irrigated,FYM. + N,30.0,10.0,grain,,,,,6.45,,3.75,,,,,,1.94,,5.31,,,,,4.3625,1.94,6.45,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1098,Lednice,BARL,AZP irrigated,FYM.,0.0,10.0,straw ,,,,,4.16,,2.72,,,,,,3.06,,2.75,,,,,3.1725000000000003,2.72,4.16,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1099,Lednice,BARL,AZP irrigated,FYM. + N,30.0,10.0,straw ,,,,,5.28,,3.3,,,,,,3.9,,4.54,,,,,4.255,3.3,5.28,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1100,Lednice,BARL,AZP non-irrigated,FYM.,0.0,10.0,straw ,,,,,3.75,,2.6,,,,,,2.6,,2.3,,,,,2.8125,2.3,3.75,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1101,Lednice,BARL,AZP non-irrigated,FYM. + N,30.0,10.0,straw ,,,,,4.36,,3.93,,,,,,2.65,,3.65,,,,,3.6475000000000004,2.65,4.36,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1102,Lednice,WWHT,AZP irrigated,FYM.,0.0,10.0,grain,7.44,,,5.25,,,,,7.47,,,9.71,,,,,6.87,,,7.348000000000001,5.25,9.71,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1103,Lednice,WWHT,AZP irrigated,FYM. + N,30.0,10.0,grain,3.95,,,6.92,,,,,6.76,,,11.08,,,,,9.06,,,7.554,3.95,11.08,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1104,Lednice,WWHT,AZP non-irrigated,FYM.,0.0,10.0,grain,6.16,,,5.15,,,,,8.11,,,9.57,,,,,7.55,,,7.308,5.15,9.57,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1105,Lednice,WWHT,AZP non-irrigated,FYM. + N,30.0,10.0,grain,5.44,,,4.92,,,,,5.6,,,10.65,,,,,8.31,,,6.984,4.92,10.65,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1106,Lednice,WWHT,AZP irrigated,FYM.,0.0,10.0,straw ,10.59,,,4.5,,,,,5.47,,,7.28,,,,,8.17,,,7.202,4.5,10.59,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1107,Lednice,WWHT,AZP irrigated,FYM. + N,30.0,10.0,straw ,8.05,,,6.77,,,,,7.35,,,9.55,,,,,10.46,,,8.436000000000002,6.77,10.46,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1108,Lednice,WWHT,AZP non-irrigated,FYM.,0.0,10.0,straw ,9.06,,,8.62,,,,,7.07,,,7.16,,,,,6.94,,,7.7700000000000005,6.94,9.06,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1109,Lednice,WWHT,AZP non-irrigated,FYM. + N,30.0,10.0,straw ,9.65,,,8.75,,,,,6.46,,,9.06,,,,,9.49,,,8.682,6.46,9.65,loam,48.8,16.77,28153.0,40.0,40.0,20.0
1110,Čáslav,WWHT,VOP,15,120.0,10.0,grain,5.2202,5.856599999999999,5.6244,4.9106,8.8064,6.1662,7.335799999999999,,,,,9.2622,5.6158,7.481999999999999,8.17,5.3406,5.7791999999999994,5.7620000000000005,,6.523714285714286,4.9106,9.2622,loam,49.89,15.39,21891.0,40.0,40.0,20.0
1111,Čáslav,WWHT,VOP,15,120.0,10.0,straw,5.22,4.52,4.11,4.42,9.61,6.17,6.26,,,,,8.26,5.18,5.43,8.78,11.61,6.64,,,6.631538461538461,4.11,11.61,loam,49.89,15.39,21891.0,40.0,40.0,20.0
1112,Čáslav,WWHT,VOP,21,0.0,0.0,grain,2.0554,2.4682,2.4854000000000003,3.6378000000000004,6.9574,5.5556,5.6072,,,,,5.5642,4.5838,6.381199999999999,6.0716,5.1084000000000005,4.6182,3.8528000000000002,,4.639085714285714,2.0554,6.9574,loam,49.89,15.39,21891.0,40.0,40.0,20.0
1113,Čáslav,WWHT,VOP,21,0.0,0.0,straw,1.34,1.85,2.05,2.2,6.36,5.12,2.94,,,,,4.94,3.5,2.81,5.39,5.87,3.98,,,3.7192307692307693,1.34,6.36,loam,49.89,15.39,21891.0,40.0,40.0,20.0
1114,Ivanovice,WWHT,VOP,15,120.0,10.0,grain,5.4094,4.7902000000000005,5.7534,,9.786800000000001,6.8972,6.3726,,,,,9.4428,2.4596,7.490600000000001,8.4796,8.5828,8.2646,5.7448,,6.882646153846154,2.4596,9.786800000000001,,,,,,,
1115,Ivanovice,WWHT,VOP,15,120.0,10.0,straw,8.5,,10.7,,11.27,12.17,10.28,,,,,10.09,2.8,10.04,9.39,8.86,10.43,,,9.502727272727272,2.8,12.17,,,,,,,
1116,Ivanovice,WWHT,VOP,21,0.0,0.0,grain,4.0506,2.7004,3.4829999999999997,,6.518799999999999,5.7964,4.8504,,,,,6.011400000000001,2.4854000000000003,5.418,5.7791999999999994,3.2593999999999994,3.8528000000000002,4.4117999999999995,,4.509046153846153,2.4854000000000003,6.518799999999999,,,,,,,
1117,Ivanovice,WWHT,VOP,21,0.0,0.0,straw,5.02,,5.71,,6.29,10.22,7.02,,,,,6.24,2.63,6.94,7.44,3.19,4.64,,,5.94,2.63,10.22,,,,,,,
1118,Lukavec,WWHT,VOP,15,120.0,10.0,grain,4.6182,4.644,5.0568,6.9316,7.5766,6.579000000000001,5.547,,,,,8.0668,6.312399999999999,6.063,6.312399999999999,7.1638,6.407,6.3382,,6.258342857142856,4.6182,8.0668,sandy loam,49.56,14.98,28035.0,65.0,25.0,10.0
1119,Lukavec,WWHT,VOP,15,120.0,10.0,grain,4.6182,4.644,5.0568,6.9316,7.5766,6.579000000000001,5.547,,,,,8.0668,6.312399999999999,6.063,6.312399999999999,7.1638,6.407,6.3382,,6.258342857142856,4.6182,8.0668,sandy loam,49.56,14.98,28035.0,65.0,25.0,10.0
1120,Lukavec,WWHT,VOP,15,120.0,10.0,straw,2.58,12.13,8.32,9.03,9.51,6.52,6.96,,,,,9.05,5.5,5.32,7.05,7.3,6.18,,,7.342307692307694,2.58,12.13,sandy loam,49.56,14.98,28035.0,65.0,25.0,10.0
1121,Lukavec,WWHT,VOP,15,120.0,10.0,straw,2.58,12.13,8.32,9.03,9.51,6.52,6.96,,,,,9.05,5.5,5.32,7.05,7.3,6.18,,,7.342307692307694,2.58,12.13,sandy loam,49.56,14.98,28035.0,65.0,25.0,10.0
1122,Lukavec,WWHT,VOP,21,0.0,0.0,grain,1.8317999999999999,1.8661999999999999,1.6425999999999998,4.257,3.5603999999999996,3.2077999999999998,2.9154,,,,,3.3970000000000002,3.0874,3.096,6.002800000000001,1.8145999999999998,2.1328,1.7801999999999998,,2.8994285714285715,1.6425999999999998,6.002800000000001,sandy loam,49.56,14.98,28035.0,65.0,25.0,10.0
1123,Lukavec,WWHT,VOP,21,0.0,0.0,grain,1.8317999999999999,1.8661999999999999,1.6425999999999998,4.257,3.5603999999999996,3.2077999999999998,2.9154,,,,,3.3970000000000002,3.0874,3.096,6.002800000000001,1.8145999999999998,2.1328,1.7801999999999998,,2.8994285714285715,1.6425999999999998,6.002800000000001,sandy loam,49.56,14.98,28035.0,65.0,25.0,10.0
1124,Lukavec,WWHT,VOP,21,0.0,0.0,straw,1.3,6.15,3.49,5.36,5.48,3.84,3.11,,,,,4.01,1.2,2.66,6.69,1.94,1.95,,,3.62923076923077,1.2,6.69,sandy loam,49.56,14.98,28035.0,65.0,25.0,10.0
1125,Lukavec,WWHT,VOP,21,0.0,0.0,straw,1.3,6.15,3.49,5.36,5.48,3.84,3.11,,,,,4.01,1.2,2.66,6.69,1.94,1.95,,,3.62923076923077,1.2,6.69,sandy loam,49.56,14.98,28035.0,65.0,25.0,10.0
1126,Čáslav,C180,VOP,15,120.0,10.0,above-ground biomass,,,,,18.18,20.05,16.69,22.62,,,,,24.86,18.88,20.37,15.04,,,,19.58625,15.04,24.86,loam,49.89,15.39,21891.0,40.0,40.0,20.0
1127,Čáslav,C180,VOP,21,0.0,0.0,above-ground biomass,,,,,10.59,14.51,11.45,16.11,,,,,17.37,13.0,13.84,12.59,,,,13.682500000000001,10.59,17.37,loam,49.89,15.39,21891.0,40.0,40.0,20.0
1128,Ivanovice,C180,VOP,15,120.0,10.0,above-ground biomass,,,,,17.01,24.94,19.77,18.53,,,,,20.79,26.27,19.04,19.09,,,,20.68,17.01,26.27,,,,,,,
1129,Ivanovice,C180,VOP,21,0.0,0.0,above-ground biomass,,,,,13.12,22.27,18.69,17.01,,,,,17.96,21.2,15.97,16.95,,,,17.896250000000002,13.12,22.27,,,,,,,
